y,s,a,w1,w2
21.47863626,1.81195479,0,2.452495306,2.945323204
13.80701597,1.036176069,0,2.216599788,5.736836901
38.19543938,3.150331846,0,4.481990256,2.075342542
22.52519096,2.054586411,0,0.677951759,5.246604294
37.17116893,3.430279718,0,0.737759201,2.84667683
3.910207509,-0.134441869,0,4.318071614,3.256205028
42.3746827,3.48607566,0,5.161630242,5.282323211
34.25811608,3.194040534,0,1.445471412,2.33212066
30.89627731,2.525019726,0,3.985766163,1.474831381
13.73073126,0.893371911,0,1.913387173,3.055366967
69.60930148,6.561411605,0,4.686852808,0.582776844
31.68841507,3.109857133,0,3.958069692,2.997723563
26.54683128,2.901118552,0,1.409429112,1.078322017
26.91867121,2.224645317,0,1.474484785,4.971709651
15.35153458,0.980121053,0,4.167901921,1.460369775
25.20715249,2.462415517,0,1.462044145,0.703810775
12.72604357,0.59170799,0,3.368625391,0.198551703
14.19397511,0.974811015,0,4.779465097,2.045200584
33.3995565,2.829364613,0,3.728599622,5.239046909
50.0141308,4.294382484,0,2.821750585,3.735714732
25.9864797,2.76719893,0,3.745162086,1.824455143
28.37303039,1.140235975,0,5.999121876,3.263998642
32.86082616,2.781118824,0,4.56256781,4.795277161
21.42456735,2.198834632,0,0.722120635,1.602356246
17.29411861,0.947873091,0,1.931307505,5.338968145
23.06756244,1.220073215,0,4.632136793,3.17110968
58.01047654,5.260764478,0,5.731648098,4.513446568
20.17992313,1.977144562,0,2.392551343,0.800363189
24.23660455,2.639450752,0,1.166086388,0.562029849
58.6345161,5.93935758,0,5.898589068,1.955176275
13.98136058,0.803074986,0,0.878633154,4.393855266
32.1055851,2.890197683,0,4.844061345,2.037353648
11.70584477,0.482518383,0,4.214821676,2.908079033
36.01143327,3.39004815,0,4.796859303,3.402614823
15.52107126,1.040334579,0,3.184807145,4.772863794
37.8349356,4.386678669,0,2.76093019,1.091099692
30.45234479,2.579441175,0,0.916314505,5.814830648
15.41483777,0.408857003,0,5.988640318,1.788329334
23.86210737,1.713259306,0,3.34387593,2.864441222
22.33959001,1.547581182,0,2.953099745,1.864434353
38.9098034,2.942135632,0,2.475519687,4.908415121
45.62219482,3.857756873,0,1.54441047,5.439568137
-4.578008926,-1.175034237,0,0.985215185,2.473803533
44.78134106,3.743277469,0,5.22993151,2.042583135
41.6134962,3.769437564,0,3.787758867,3.870454885
22.86938781,1.75656407,0,5.783778744,1.392719749
74.71393161,7.214949331,0,5.662711055,5.371602243
16.51256446,1.30811189,0,5.730017558,3.598417536
-0.551760713,-0.445692058,0,5.38756001,4.474629619
-7.12970942,-0.893236254,0,2.531581599,2.006169783
24.99290385,1.738654513,0,5.988344292,1.823127754
45.92129346,4.033946679,0,4.653007105,2.425243921
40.25504366,3.668985516,0,4.516632338,5.479092961
34.95264747,3.233869673,0,0.847611797,1.087976018
17.45897004,1.904783696,0,1.495263391,1.429956095
32.96711884,2.623404145,0,3.512492797,2.946393348
18.53686298,1.383877141,0,2.609499426,2.167746937
16.20392937,1.438655148,0,0.685617773,0.89242253
19.31925937,1.52925682,0,4.56616495,1.933269852
52.46181558,4.598246551,0,5.354471734,5.97100407
24.11410486,2.391282596,0,0.876103256,1.706703351
39.70486553,3.9597151,0,2.28733101,0.238469069
4.742355665,0.557056332,0,1.01687039,5.191388468
34.04816495,2.890412852,0,5.997737709,4.774323603
-9.909356706,-0.822196807,0,1.03368968,1.358939274
46.84441077,3.921302228,0,3.290478084,4.067692815
-4.875567142,-1.433113982,0,3.533568408,5.435430554
34.86981072,2.164683014,0,5.567919604,4.612560295
15.78272842,1.066719283,0,3.842236186,1.778962053
13.10616723,1.123036218,0,2.925201806,0.68865769
3.475503589,-0.15204309,0,1.520626993,1.129833742
36.10095672,3.635081978,0,0.789687015,2.423776015
26.67737715,1.78580006,0,2.697989026,0.714465042
55.14133078,5.38759713,0,4.734539804,5.382871104
40.98502312,4.206364813,0,5.698462584,1.41150874
25.47547465,2.038331504,0,2.169627098,0.728537587
13.27986424,1.07688909,0,1.83625715,2.640978809
28.33521965,2.854478035,0,2.206607361,4.314139328
43.94028271,4.43353067,0,1.81235553,2.542939162
35.36058726,2.967050433,0,0.350678605,4.238924797
48.12086192,4.160393653,0,5.462818167,0.98075046
2.790288329,0.645242956,0,0.894547855,1.45935933
30.1286667,2.535613852,0,3.209146779,2.19025532
37.00009868,3.786828571,0,2.055604024,3.002207258
43.30326102,4.078796236,0,4.227590991,0.988534188
4.965654817,0.633627295,0,3.216408398,0.59009575
3.641413993,-0.43396391,0,5.593049096,0.842967155
58.58448137,5.797560842,0,5.662554401,1.043505962
34.89325683,2.900808424,0,4.858202225,0.133752652
30.49498535,2.719323025,0,3.394037216,2.506400675
25.82769525,1.943724296,0,4.140073867,1.403632931
4.665309213,0.230148516,0,2.481586135,2.00904769
5.520838332,-0.667057956,0,2.413903018,5.430248267
26.96678936,2.253233109,0,0.071857367,4.372459764
27.44081713,2.909378488,0,1.398413158,2.243403804
1.056122021,0.166197196,0,1.307623356,0.52018838
14.21294263,0.759084869,0,4.853961459,0.478979294
43.36073576,4.415331131,0,3.247955839,1.300231934
14.39749186,1.175096023,0,1.340682627,3.05932063
12.23145318,0.043946922,0,2.014710994,4.21931286
22.63881685,1.490743563,0,3.93897772,4.880306741
-2.596187451,-0.698785645,0,4.181745656,0.8637504
1.303908019,0.37959626,0,1.784714118,2.463356447
52.74065517,6.031798056,0,2.377109345,2.83878842
13.14001709,1.237887928,0,3.000028554,2.530359
16.29194122,1.05373867,0,5.879597512,2.711920117
36.66584143,3.4711322,0,4.760233955,2.42691059
12.75303892,0.988712876,0,4.519352758,1.773294618
16.93489321,0.927969396,0,3.636486153,1.052458107
1.421431936,-0.363285775,0,1.747812262,0.896054769
21.94663549,2.249931504,0,2.094045564,0.446153469
19.30915772,2.330910645,0,2.188630521,0.701647839
24.57585406,1.720921802,0,2.236091542,5.613771693
43.54105302,4.621232568,0,0.770973743,0.258737321
14.62992479,0.771556865,0,5.721133161,2.784117975
29.86883575,2.897736886,0,0.692766222,4.297585997
16.80072229,2.462978985,0,0.011902444,3.002488635
34.4402467,3.241341679,0,1.903876101,0.543013318
-3.912702354,-1.122949933,0,4.398446831,3.798194851
2.448212493,0.671168742,0,0.165978208,5.518587853
45.31031368,4.412722171,0,0.082667531,3.185312087
1.146801954,-0.152873488,0,1.825099887,0.445641581
37.66791772,2.6771518,0,2.355270461,5.448942594
40.08752981,3.514490388,0,5.201102744,3.23690357
6.471224521,-0.260576568,0,1.069398682,4.042741325
17.75892129,1.141499314,0,2.978998358,4.454434017
39.69648355,4.110866841,0,2.278168306,0.483112731
36.6332559,3.151468422,0,1.143929918,2.989187698
8.135945396,-0.089959277,0,5.966415691,1.504474972
51.70718391,5.162203852,0,0.17266247,1.730639615
11.48794454,0.541290426,0,5.84074843,3.837825238
27.10751597,1.713662689,0,4.630455101,4.612890751
-21.3059549,-2.861188353,0,2.969879942,2.686363226
8.757715918,0.525189858,0,2.355636352,2.477013353
46.2358542,4.741221155,0,0.63183522,2.615586368
33.21423697,2.792403107,0,2.136423396,0.570889191
-7.674847815,-1.459078315,0,4.684619651,0.586338631
17.56642935,1.263794149,0,3.827778806,3.165201677
25.11432624,1.573933609,0,4.735618408,1.277761068
25.32526582,2.010459882,0,4.847190341,3.249708988
19.25928768,2.163584687,0,0.401805884,1.051648987
13.73612061,0.674743109,0,2.778248554,4.804290459
37.5593105,3.977769318,0,4.326082117,1.255478812
8.028707302,-0.217684877,0,4.049291988,5.640394554
42.81968432,3.531827965,0,1.201621254,5.642411757
32.63685399,2.574614318,0,2.499727439,4.883739915
14.00504435,0.664020545,0,1.316820185,5.750774223
-7.468335873,-1.110746786,0,0.146775052,0.438421469
11.62902766,1.545495066,0,0.680506318,3.323219449
36.76194102,3.73241341,0,1.616420432,2.063390143
56.09673336,5.537889313,0,3.045056404,0.783717042
18.94504055,1.298446696,0,2.208537181,3.2132006
5.056951575,0.046574394,0,0.514563584,5.403764551
41.92851251,3.290795332,0,5.902560181,3.960344813
-19.72783596,-1.9930328,0,0.13973682,1.028386787
58.74995706,5.880951658,0,3.77312109,2.181520467
21.98782671,1.735440216,0,0.093205327,2.204920657
20.90080432,2.128220545,0,0.872783549,2.894702126
20.61133216,1.227942739,0,3.160674209,3.916897239
36.36257361,2.919072412,0,3.252479909,3.154898162
43.88966263,3.673650606,0,4.831052109,5.716378779
-17.81363231,-2.867543177,0,3.622983531,5.786024048
10.54866775,1.053709746,0,1.300373301,1.658569062
52.92118391,5.483344841,0,3.737133916,3.534470425
25.8614083,2.094111099,0,1.734262439,5.590991573
35.33003769,3.544643873,0,4.00266913,1.007207272
45.19671926,3.79624662,0,4.56120871,3.535047767
15.61999575,1.281572993,0,1.837659954,0.138952261
25.58272677,2.496255117,0,3.455758001,0.788215783
7.093665671,0.226824982,0,0.675375204,5.575279729
23.68483077,1.722358074,0,5.696783639,2.287783024
60.98578787,5.787995405,0,3.856892497,1.833305435
33.90566262,3.247413062,0,2.581973155,2.437647033
28.56883212,2.028628435,0,3.278780515,3.959645368
0.802691489,-0.099115913,0,2.151006793,0.695320578
55.81905608,5.263044736,0,0.524536029,5.377129949
54.619767,4.915021266,0,5.908048803,5.581463178
12.96422522,0.302814935,0,0.114600829,5.264079706
10.65033056,0.627052999,0,2.689526391,5.170898417
23.24770217,2.708650421,0,1.624480669,1.16256278
31.44432816,2.899157138,0,0.567578067,5.307390105
16.53617672,1.058366177,0,2.833510938,5.456855731
1.822563665,-0.526843032,0,4.471771002,3.428740938
15.52353482,1.044425228,0,1.707095685,5.858538521
13.12944904,0.573646232,0,3.21943681,0.397116205
9.413504908,0.106816879,0,4.599526324,0.767655674
24.56841654,2.191399775,0,4.037696951,2.967093984
8.129466242,0.124720581,0,5.078552694,2.551780154
39.73496992,3.070622896,0,4.240848139,4.240113381
34.25495134,3.550166768,0,0.443097824,3.352638341
16.51068932,1.158052262,0,5.684803852,2.434253133
16.99667721,0.628699617,0,2.501498342,4.05889931
43.35433307,3.450965237,0,5.440786997,4.466967571
52.40108882,4.974581992,0,1.119495001,4.634341949
22.77356735,1.583825465,0,2.766173945,5.164174521
46.30122953,4.805735228,0,1.577758156,1.51875557
32.31697335,3.504977326,0,3.897583907,5.05881676
17.66805415,1.035290401,0,1.502037117,1.187156324
19.64372872,1.832436804,0,4.685055232,0.913476472
37.91874874,3.35597201,0,5.564014269,2.152048934
-2.600571549,-1.031842508,0,3.946759899,5.165702123
3.35522957,-0.417082191,0,4.517011209,3.52803265
31.63835165,2.379152771,0,2.935898149,4.491416592
29.35336812,3.06014488,0,0.877732167,0.771412918
56.88496611,5.314401028,0,5.460296743,3.335933204
39.53177881,3.757584297,0,3.164802466,4.367775735
24.02763233,1.596331827,0,4.631020283,5.039026398
35.9252366,2.922592301,0,0.329254942,2.592196314
9.553814902,0.815223992,0,1.965342471,2.421659143
19.99834369,1.628420531,0,2.500704777,0.950642631
28.74295651,2.832243718,0,1.383676578,0.465207605
14.70591541,1.27937568,0,0.760916426,2.896815356
42.52709215,4.068488213,0,1.185019088,3.245383136
51.93347929,5.177909394,0,2.838661785,1.186748496
-1.058045691,-1.115326323,0,0.54066374,4.49177299
26.36560861,2.208717925,0,3.264930516,3.855591643
29.50759314,2.308094929,0,4.468921169,1.21624239
16.12307067,1.345435064,0,3.402236708,2.339305057
33.53296635,3.309013835,0,2.164724322,1.477876046
20.15560674,1.610767776,0,1.707719472,0.569372797
48.84102403,4.909964387,0,3.118298189,0.546659321
8.383386437,-0.23217968,0,5.094538799,1.819344771
10.83152101,0.492589061,0,0.833311756,3.053456655
0.067479402,-1.474624882,0,4.66381514,1.589677053
-2.788036902,-1.229506626,0,3.087714602,3.79001636
10.7576431,0.877014891,0,0.793164294,1.534249702
15.34803453,1.508256275,0,0.026101642,0.827454704
19.03792763,1.31500906,0,1.90377561,3.642560792
30.0082465,3.715962772,0,0.095305163,0.39477613
9.840430489,0.80436468,0,0.834525477,3.396459846
20.51352138,1.175791938,0,5.176138257,4.012761849
11.79900272,0.192371277,0,3.649270087,4.060135263
21.00790824,2.043378963,0,0.276346592,0.919124146
0.910804853,-0.027678625,0,3.415724798,2.145257608
33.80011045,2.847764088,0,1.837631982,5.61086785
11.42158299,0.495046395,0,5.047205784,4.811480386
64.79410724,6.017011526,0,0.591150365,5.857843151
40.04077081,3.639393612,0,3.53194012,4.987279315
8.414022164,-0.281262107,0,1.527065266,2.179361694
33.79283558,3.605310641,0,0.790203034,2.201110104
21.41371039,1.595084051,0,3.265523112,2.529712474
3.313816175,-0.203637136,0,3.790850886,2.822478158
25.24453724,1.560350129,0,5.725870962,0.821949033
15.68790152,1.576210282,0,2.023021471,2.031039827
-20.55154772,-2.913738851,0,5.552050147,5.796597859
12.65332963,1.534011648,0,0.568177081,1.520645374
9.537463295,0.25776137,0,3.493881329,5.646279478
12.58218529,0.456873887,0,4.457122162,4.657058667
11.394243,0.001520872,0,1.777183379,4.363365167
51.35652498,4.519077726,0,4.551319905,1.944971643
-6.04263913,-0.908324702,0,3.597349745,0.136420417
8.147423775,-0.126378402,0,5.943333085,4.815964464
9.547338718,0.665986413,0,0.998389686,0.686935802
71.21724571,7.442730223,0,1.763229017,3.585915679
22.42015669,1.451563535,0,3.124299186,3.703610606
44.4519197,4.671152304,0,4.143669292,0.441777653
25.7178783,2.614397171,0,5.390501827,1.489752769
27.9832623,2.369507971,0,1.975265098,5.102180367
21.36617719,1.437862177,0,1.92030018,5.613995637
-3.78434276,-0.579601868,0,2.8428184,0.91065921
34.46923764,3.361350804,0,1.776030418,5.825654119
14.67947294,0.691947193,0,3.858014435,4.48825641
-16.50717982,-2.386108496,0,4.782963329,0.666311968
-9.968238592,-2.134533327,0,4.955219528,5.979866283
37.10192058,3.398575443,0,3.832274318,1.814547067
16.262123,1.101122107,0,5.024518801,1.235790036
18.6767616,1.276525204,0,4.046277266,0.868801672
24.86761649,2.123105552,0,1.660593922,5.076374574
14.41909736,1.010082534,0,4.862631053,2.327549321
36.28253727,3.561471041,0,1.793704984,2.018155452
34.52490786,2.951526456,0,2.741032328,4.415862512
22.3195575,1.778241433,0,1.927733563,4.036607124
-0.790664736,-0.54307997,0,0.044291473,1.616131824
8.676875144,-0.485906118,0,5.45829849,5.569102605
35.60886291,2.347900537,0,4.613922099,5.17790438
-3.150529571,-0.382516262,0,0.036371595,2.282812787
8.911072924,0.842504529,0,0.425951769,1.050238732
2.285691751,-0.458651456,0,4.801079775,2.872614117
38.24499051,3.835165805,0,3.881913773,1.239670142
50.42744295,5.23537571,0,2.628768558,2.33962614
-8.007087393,-2.047590719,0,4.481014474,2.855723728
16.62006475,1.504989907,0,2.933876074,1.625610752
37.82226884,3.830198874,0,2.868261244,3.923711433
2.128989698,-1.254723377,0,4.961046985,4.764254345
7.651944865,-0.206092795,0,3.404074446,4.221677751
17.54527085,0.951555787,0,5.873627042,2.478340456
28.26970886,2.14410288,0,5.308543105,5.534248597
-17.16338496,-2.702146933,0,2.79120189,3.262198948
9.656825207,0.692158302,0,4.779718051,0.891755139
34.35760869,2.812346611,0,4.046853608,4.503949224
18.76608867,0.774893958,0,5.419126814,4.736795103
20.0499474,1.28960856,0,3.257414334,0.866016731
5.634738998,-0.008502648,0,0.600708939,5.119512286
10.46352263,1.144705686,0,4.706077485,3.43576828
-18.70110441,-2.647210021,0,1.04843836,3.289911964
10.86968435,0.618965719,0,3.789513807,3.440146873
13.99273906,1.148491249,0,3.859988036,0.096173113
4.945985358,-0.096573149,0,0.940396287,3.375567023
38.66430267,3.399961454,0,2.975327565,5.244810564
33.80438536,3.481556741,0,2.186235838,0.376644187
27.79497025,1.824417562,0,1.665141583,5.99534428
35.00974021,3.394047657,0,2.252091525,2.650573233
30.3074931,1.996879514,0,4.93544266,5.253664567
24.31845102,2.123121356,0,1.187791348,1.068936863
42.65958313,3.915151145,0,2.775341003,4.891635091
64.28513869,6.113008277,0,4.399199645,5.849865685
31.20303449,2.979892787,0,5.017183475,3.008473636
41.62823479,3.892355002,0,5.616925083,3.011176199
28.53093212,1.954616424,0,1.106473386,5.953760309
48.57280005,4.90659746,0,1.459961115,3.851349737
26.58343066,2.550190423,0,3.562742751,3.272008243
38.03132145,3.330681438,0,2.746707894,5.841877323
-1.02216306,0.053102293,0,1.437025629,3.16047692
34.52944199,3.228469233,0,1.519996217,1.636466366
18.57730554,1.804898717,0,0.57568117,5.301635857
34.83055772,3.556658457,0,3.03976849,1.017178605
24.59311289,1.581579272,0,4.775929292,5.168876193
25.45157344,2.575255379,0,0.33616207,1.372228651
5.300159782,-0.127575246,0,4.318590734,3.427734666
39.20954537,4.035485568,0,4.387802908,2.534854913
50.68459394,5.17091595,0,0.524052115,0.746463161
-4.445519725,-1.360647333,0,5.604309191,4.437370334
44.3255594,4.133022831,0,3.7505191,4.169005313
40.08691915,3.580400318,0,5.412479443,1.99094509
-4.111511181,-0.840924907,0,2.37824811,2.652141897
36.53163118,3.52700934,0,4.497167119,2.54100171
18.81235662,1.975979377,0,0.709228065,1.227206763
26.50531075,2.591527049,0,1.002278513,1.209915541
47.26690853,4.204496723,0,3.445612486,3.223613271
48.54111628,4.71134302,0,3.556098493,3.311124673
65.78846075,6.267101104,0,4.163834823,4.225554953
23.64249168,2.945897299,0,1.213676034,1.707450645
46.34009671,4.454580813,0,3.133209452,3.396277393
53.38268996,4.689211885,0,4.880378027,5.837538055
54.29135533,4.635562448,0,5.496949194,2.582051324
27.10274941,2.384373826,0,5.678330669,0.674621007
31.26337192,2.850843393,0,4.880593484,5.450274634
4.938941664,0.374624934,0,3.297252586,1.907513022
27.97346787,2.955780047,0,0.418785795,3.000582099
48.7025421,5.116739381,0,0.373918915,2.219149372
8.346975346,-0.251993776,0,5.866413115,0.426347701
26.13709743,2.469844625,0,3.423428164,0.440370225
2.741459243,-0.744432766,0,4.903880966,0.462553031
20.94700944,1.452879025,0,3.612431127,5.668597388
18.22339115,1.30570077,0,4.413359875,1.551791456
26.46325419,2.456267663,0,4.793058045,1.246397066
41.67010349,3.740853353,0,5.3989836,1.279317261
49.47442757,5.310906759,0,1.639391226,0.334534717
17.99155169,1.658115808,0,0.487766416,2.348756004
2.386409092,-0.107901993,0,0.171439857,2.978399154
6.102247171,-0.019628556,0,3.186225428,2.987910795
32.36400316,2.661004026,0,5.459950113,5.692549746
35.90091125,3.341126339,0,0.252264474,4.276064096
13.38871242,1.285633381,0,2.650026917,4.150824458
45.33832634,3.927160758,0,4.678599267,5.227891291
44.6410096,4.508793078,0,1.451505132,0.030488578
58.72152895,5.670256534,0,3.372786886,4.152385424
28.92459489,2.25404198,0,3.224668681,3.544306185
20.09487704,1.383112629,0,1.825157639,3.937699591
-6.963081785,-1.374973617,0,1.999782308,3.281432921
9.613900634,0.502372734,0,3.615066769,0.116981062
66.41882875,6.217065194,0,5.835949539,5.842170755
-11.59582835,-2.35900709,0,5.31151184,2.946928654
24.16953735,2.551697623,0,1.17078011,2.600315243
47.33699221,4.040753427,0,4.010120607,4.901221981
6.37064725,-0.286527724,0,5.457776096,3.374449268
1.34263013,0.128922234,0,3.761721322,0.659385078
50.34160891,4.789421566,0,4.35055082,3.503727092
41.53417784,3.09426132,0,5.202189362,4.24814646
52.55392893,5.008877246,0,3.631505448,3.050453452
0.692729486,0.066830358,0,5.949114779,0.222669641
27.70173462,2.005489238,0,5.193680073,2.605409316
27.10687581,1.887417712,0,4.618979752,1.735833433
26.75754288,1.836248823,0,3.211590749,5.502904897
20.74458092,2.170387557,0,1.102981422,0.336051939
49.37758576,5.082885412,0,5.343123418,1.818455265
41.4679723,3.771109126,0,4.65454074,0.658908534
17.66933774,1.686818072,0,0.401052395,3.092997548
14.5062793,0.253394757,0,5.426623912,1.538755212
33.49871625,2.259561866,0,5.027820295,4.594872257
27.3398092,2.543775409,0,4.035079151,3.253797063
25.32986901,2.489009896,0,0.177177319,2.764657572
-4.510819798,-0.61272651,0,1.183925754,4.022697789
0.901781058,0.081613093,0,0.831820799,1.323376986
61.91641652,5.942040361,0,0.883988706,4.266416639
5.788532068,0.017621619,0,5.574643632,2.685906634
37.6154603,3.664168173,0,3.009559651,3.916675102
8.452863856,0.379358829,0,3.828455293,0.108415492
9.029909762,1.471770925,0,0.467186286,0.200701098
-6.978600172,-1.368762565,0,2.357130267,2.649502189
-18.33420946,-2.68859382,0,4.139241511,1.98111336
29.48437184,2.643825999,0,3.510261894,4.604526628
38.13836807,3.562878721,0,4.995305652,0.034432415
43.35648843,3.80042156,0,1.852982195,2.779586109
8.157517367,-0.08704766,0,4.179785614,3.311520486
4.921771536,-0.511913167,0,4.292095068,2.532985086
28.25014375,3.007734636,0,0.800079657,0.695979186
29.94716823,3.310186833,0,1.94600396,1.201223453
11.18037737,1.14427816,0,2.309787978,0.558389329
44.32795858,3.803751785,0,4.470843147,1.682323627
26.14487304,1.750611833,0,5.836943706,3.651006483
16.64019246,1.04627084,0,5.316958638,0.67482083
1.884494492,0.842849974,0,0.054719393,1.13952135
27.5656501,2.666173995,0,3.977124397,1.180024797
15.65224712,1.618742474,0,2.011548417,1.165749699
75.71170238,7.647149557,0,3.155224293,4.01815316
14.56589469,0.814889887,0,2.524880807,4.985796574
5.843696834,-0.148310507,0,5.417310434,0.304886519
8.287776631,0.319308375,0,5.16127845,2.818731783
54.38665519,4.991267707,0,5.116642276,5.718475797
24.29354099,2.022867339,0,1.684024148,2.263807504
43.84131862,3.595695909,0,4.760026211,5.031752454
48.52828331,4.519952987,0,2.496931437,4.917021846
2.745447025,-0.843416625,0,2.342032556,4.216617314
0.055805608,0.018293725,0,2.040231789,0.240017401
12.13067747,0.859333352,0,0.259699519,3.00206757
16.36377358,0.858509278,0,3.922495883,5.438045434
41.28466189,3.468299051,0,3.587211952,5.218484062
8.617358632,0.960262095,0,0.543494902,2.674857398
36.13423749,3.166554507,0,4.29930596,4.124971316
-0.429188813,-0.682290731,0,5.937554068,5.944353667
35.94727272,3.14938809,0,4.091377286,0.738121207
24.68912377,2.431575887,0,2.177910645,1.341931128
0.892383811,-0.267965669,0,5.340504573,2.707275919
26.53808037,2.869575308,0,2.244396262,0.666522809
5.857332513,-0.183180445,0,4.714994512,0.435833531
25.63373575,3.295951414,0,2.003853505,0.612496963
62.87857588,5.498393114,0,3.6528179,5.952574284
55.29341845,6.061553891,0,2.455181574,1.294036722
16.43905293,1.462625725,0,0.04505933,2.161127923
43.30956011,4.072670373,0,2.866221357,3.880147146
25.51456252,1.619652727,0,2.426775605,4.16197199
41.48990375,4.513281224,0,2.129577077,0.503824642
37.48990146,3.647031914,0,1.346436715,0.952680986
0.741755858,-0.3182499,0,4.094141976,1.935503997
-1.968527352,-0.28859295,0,2.034898966,4.182857593
13.78491739,0.554205907,0,2.852394172,3.984834949
-8.462902082,-1.853130671,0,0.479118256,1.633301326
16.77488086,1.427095609,0,0.100088635,2.98756869
37.84078198,3.312781209,0,2.613197576,2.617567674
-25.66648254,-2.925614986,0,0.948687332,2.27113377
8.870622017,0.196998624,0,3.488493548,4.853162359
10.76145708,0.811133244,0,1.813784023,3.734115126
0.294221281,-0.284941879,0,1.636940287,4.347738661
46.66134829,4.131225164,0,5.918728197,0.972017469
25.41136895,2.443531101,0,0.103663622,1.408954526
4.36240848,-0.415336738,0,3.764421454,3.875356274
58.51963084,5.345257079,0,1.947152955,3.99646391
40.3111004,4.156658767,0,0.605009201,1.599117567
43.16429185,4.073639729,0,5.423319044,2.347046573
26.30991412,1.897777551,0,5.887044888,3.369600459
24.99806059,2.378360051,0,3.583847985,1.211066807
24.18698435,1.760432923,0,4.254932073,5.770090969
2.634226065,0.091675576,0,2.214829962,2.322714896
38.18043976,3.697930815,0,5.866858922,0.487353761
22.422103,1.2203513,0,2.187055729,4.924632029
49.14957395,5.029936663,0,2.32101418,1.162670191
-7.412576451,-1.09616577,0,2.068167055,2.902316557
0.045040305,-0.896412651,0,4.109528705,1.334171757
56.62476935,4.854538044,0,5.888871317,5.349523706
24.36705321,2.336855279,0,0.504126058,2.403708134
12.24606714,0.309339503,0,1.382735008,2.857604053
39.50549618,4.138795635,0,4.931838543,0.6283587
26.33762013,2.313069779,0,0.181175783,2.218819415
18.99279423,1.914952447,0,1.237177149,1.397424167
-1.819673813,-0.466554481,0,3.078428415,2.326827088
50.01851266,4.942141455,0,1.548162286,3.454914867
51.46435208,4.400965385,0,3.890634097,5.252570448
11.75743445,0.73965389,0,5.59062035,0.788500289
30.99594556,2.643616075,0,0.481770562,5.424053481
12.47405406,0.586419545,0,1.039784329,3.817200482
41.00894131,3.527075393,0,2.19790126,3.90809318
8.598203461,0.929456679,0,0.721179136,1.431133219
13.1503213,1.270153804,0,0.89049904,1.36630075
3.959943138,0.044027805,0,4.716862157,3.342460056
30.82164009,2.639009422,0,3.093985976,2.441998664
38.76231768,4.215346441,0,1.277950527,2.364639512
10.73709201,0.067037628,0,4.297872914,3.031534006
15.60045157,1.368226894,0,5.032667752,1.654842173
21.22593911,1.235217421,0,2.204905791,5.912907396
37.11750525,3.316172119,0,5.894700008,0.171426726
-5.429291989,-1.022937739,0,2.261852187,2.527150305
-1.389189312,-0.319204067,0,5.797039128,0.20759947
16.47794402,0.592903435,0,1.815158967,2.99957769
53.06295502,4.558037962,0,3.916549419,5.186482295
16.93862429,0.82657862,0,0.929676495,2.871282559
23.74195547,1.600616848,0,2.771382504,5.322223017
38.14402715,3.41927623,0,1.007514319,2.551915334
29.18753086,2.079786444,0,4.62269733,3.436819787
25.75604449,2.247875414,0,1.768042034,5.09452923
45.21962718,4.419475625,0,5.231264432,0.786772236
22.17055544,1.752330318,0,4.136281294,5.715043186
34.10957511,2.723250654,0,4.717424126,4.825370997
10.34947722,0.593429331,0,2.448096531,0.223395632
9.76580543,0.505493974,0,4.652629869,3.605076689
28.04304133,1.978732006,0,5.036618399,5.544944186
41.96537126,3.843973469,0,2.262443532,4.987169584
21.02162564,2.286989914,0,0.904935265,1.073821253
30.37768742,2.92782848,0,0.038023281,4.975061369
38.60059836,3.480229417,0,2.95132835,2.686330458
32.56041814,2.705878773,0,2.820518564,3.023099923
9.237112942,-0.432539143,0,5.146582514,5.951672848
13.01953055,1.242144886,0,1.061285986,2.342184322
32.41140944,3.068577326,0,3.360901428,2.032833941
37.76887405,3.638826502,0,5.349308797,2.747892247
2.804440102,-0.567029953,0,4.646427711,1.760754079
12.43391713,0.834805317,0,3.436344079,4.451051576
11.44146574,0.68977427,0,1.372221196,0.671803221
51.95468629,4.304843223,0,4.794524463,5.489780098
12.98630382,1.17454017,0,1.678008366,1.166792914
34.24963795,3.102591287,0,4.492628477,2.206371324
-15.16318149,-2.046165376,0,2.220624064,4.40371876
9.957366911,0.270953002,0,0.517645602,3.672243628
23.80489734,2.108802643,0,1.789525878,0.068857519
48.92780759,4.507488542,0,4.48237306,0.114380402
76.84146161,7.653394512,0,5.364673667,2.194318479
7.745503142,0.432146755,0,4.596893061,4.215207094
13.29076582,0.167309869,0,5.219359773,4.272921992
37.4050002,2.891505602,0,3.693135948,5.67745326
35.07109752,3.696059405,0,4.979198428,0.18809699
1.938427622,-0.402974631,0,1.049706723,4.870206362
14.21895575,0.49753958,0,4.726391508,3.632464873
48.6946682,3.909073603,0,5.364430647,5.585127898
63.60726529,6.219076013,0,5.652294781,3.250318657
59.66962241,5.96028488,0,0.27325242,5.513005198
3.996763468,-0.601527906,0,3.558491598,4.656491965
23.97284701,1.965731343,0,5.585280228,2.027071729
1.379799678,-0.090987351,0,0.870151011,5.992432429
30.74956122,2.915062766,0,5.174502448,1.397366068
5.435082773,0.098357324,0,1.375288985,1.251226564
22.65313176,1.559128215,0,2.257105052,4.766605133
25.08998132,1.96562107,0,1.376950957,4.109050627
34.83241559,2.589451447,0,5.815847636,2.315649453
